ASN,Prefix,Max prefix length
AS28317,191.102.58.0/24,24
AS28317,191.102.59.0/24,24
AS28317,2803:1a80:10::/48,48
AS22080,186.148.64.0/20,24
AS22080,200.112.128.0/19,24
AS22080,200.112.160.0/19,24
AS22080,200.124.96.0/20,24
AS22080,2800:a40::/32,64
AS262197,45.182.43.0/24,24
AS262197,2803:b560::/32,32
AS7049,45.175.21.0/24,24
AS264821,138.97.248.0/22,24
AS264821,168.196.124.0/22,24
AS264821,2803:9040::/32,48
AS267709,45.164.207.0/24,24
AS267709,2803:a9a0::/32,32
AS265781,2803:1fc0::/32,32
AS265781,164.163.56.0/22,22
AS263774,138.117.76.0/22,24
AS263774,170.83.124.0/22,24
AS263774,2803:440::/32,32
AS265743,128.201.116.0/22,22
AS265743,128.201.116.0/24,24
AS265743,128.201.117.0/24,24
AS265743,128.201.118.0/24,24
AS265743,128.201.119.0/24,24
AS27851,200.110.184.0/21,24
AS27851,200.81.152.0/21,24
AS27851,170.231.36.0/22,24
AS27851,2803:3680::/32,48
AS28066,138.185.112.0/22,24
AS28066,179.63.200.0/21,24
AS28066,190.122.192.0/20,24
AS28066,190.122.208.0/21,24
AS265774,164.163.216.0/22,24
AS265774,164.163.216.0/24,24
AS265774,164.163.217.0/24,24
AS265774,164.163.218.0/24,24
AS265774,164.163.219.0/24,24
AS265774,2803:f7c0::/32,32
AS20473,190.112.202.0/24,24
AS20473,200.35.153.0/24,24
AS28101,200.3.195.0/24,24
AS266707,45.229.248.0/22,22
AS266707,2803:3d20::/32,32
AS52419,181.192.64.0/20,24
AS52419,200.31.240.0/22,24
AS52419,200.31.244.0/24,24
AS52419,200.31.249.0/24,24
AS21575,190.216.160.0/23,24
AS21575,190.216.163.0/24,24
AS28012,190.216.248.0/24,24
AS22411,200.41.84.0/23,24
AS10753,201.234.80.0/24,24
AS27872,201.234.229.0/24,24
AS16528,190.216.132.0/24,24
AS28097,190.216.221.0/24,24
AS10697,201.234.93.0/24,25
AS27941,200.41.4.0/24,24
AS262208,201.234.3.0/24,24
AS262208,201.234.6.0/24,24
AS262208,201.234.9.0/24,24
AS52444,190.216.49.128/26,26
AS52444,200.32.122.128/26,26
AS52444,201.234.100.0/25,25
AS52444,201.234.100.128/26,26
AS52444,201.234.152.128/26,26
AS22699,201.234.251.0/24,24
AS27787,201.234.136.0/24,24
AS21756,201.234.38.0/24,24
AS23031,2001:13b0:d002::/48,64
AS3549,190.216.0.0/18,24
AS3549,190.216.128.0/20,24
AS3549,190.216.144.0/21,24
AS3549,190.216.160.0/19,24
AS3549,190.216.192.0/19,24
AS3549,190.216.224.0/19,24
AS3549,190.216.64.0/19,24
AS3549,190.216.96.0/20,24
AS3549,200.0.194.0/23,24
AS3549,200.0.196.0/23,24
AS3549,200.31.0.0/23,24
AS3549,200.31.10.0/23,24
AS3549,200.31.12.0/22,24
AS3549,200.31.16.0/20,24
AS3549,200.31.2.0/23,24
AS3549,200.31.4.0/23,24
AS3549,200.31.6.0/23,24
AS3549,200.31.8.0/23,24
AS3549,200.32.114.0/24,24
AS3549,200.32.118.0/26,26
AS3549,200.32.123.0/24,24
AS3549,200.32.64.0/24,24
AS3549,200.32.68.0/22,24
AS3549,200.32.72.0/23,24
AS3549,200.32.74.0/24,24
AS3549,200.32.76.0/23,24
AS3549,200.32.79.0/24,24
AS3549,200.32.80.0/21,24
AS3549,200.32.88.0/21,24
AS3549,200.32.96.0/19,24
AS3549,200.41.0.0/21,24
AS3549,200.41.10.0/23,24
AS3549,200.41.112.0/23,24
AS3549,200.41.114.0/23,24
AS3549,200.41.116.0/22,24
AS3549,200.41.12.0/22,24
AS3549,200.41.120.0/21,24
AS3549,200.41.16.0/20,24
AS3549,200.41.32.0/20,24
AS3549,200.41.48.0/23,24
AS3549,200.41.51.0/24,24
AS3549,200.41.52.0/22,24
AS3549,200.41.56.0/22,24
AS3549,200.41.60.0/22,24
AS3549,200.41.64.0/21,24
AS3549,200.41.72.0/21,24
AS3549,200.41.8.0/23,24
AS3549,200.41.80.0/21,24
AS3549,200.41.88.0/24,24
AS3549,200.41.89.0/24,24
AS3549,200.41.90.0/23,24
AS3549,200.41.92.0/23,24
AS3549,200.41.94.0/23,24
AS3549,200.41.96.0/20,24
AS3549,200.49.0.0/20,24
AS3549,200.55.0.0/18,24
AS3549,201.234.0.0/19,24
AS3549,201.234.101.0/24,24
AS3549,201.234.127.0/24,24
AS3549,201.234.128.0/19,24
AS3549,201.234.160.0/19,24
AS3549,201.234.192.0/19,24
AS3549,201.234.224.0/20,24
AS3549,201.234.240.0/20,24
AS3549,201.234.32.0/19,24
AS3549,201.234.64.0/20,24
AS3549,201.234.80.0/20,24
AS3549,201.234.96.0/19,24
AS3549,2001:13b0::/32,64
AS3549,2001:13b1::/33,64
AS27998,190.216.211.0/24,24
AS27989,190.216.196.0/24,24
AS19582,201.234.206.0/24,24
AS13591,200.32.65.0/24,24
AS13591,200.32.66.0/23,24
AS22698,200.31.18.0/24,24
AS22698,201.234.187.0/24,24
AS22698,201.234.188.0/24,24
AS20299,161.0.192.0/19,19
AS20299,186.32.128.0/19,19
AS20299,186.32.224.0/20,21
AS20299,186.32.240.0/21,21
AS20299,190.53.48.0/20,24
AS20299,190.53.64.0/19,23
AS20299,190.53.192.0/18,24
AS20299,190.99.0.0/20,20
AS20299,190.99.16.0/21,22
AS20299,190.181.192.0/18,21
AS27855,45.65.248.0/22,24
AS264679,168.205.120.0/22,24
AS264641,143.255.176.0/22,24
AS28005,138.118.124.0/22,23
AS28005,138.118.124.0/22,22
AS28005,190.102.56.0/21,23
AS28005,2803:b840::/32,32
AS264618,143.0.100.0/24,24
AS264618,2801:16:1000::/48,48
AS263221,161.0.176.0/21,24
AS263221,2803:a680::/32,32
AS266781,45.233.140.0/23,23
AS266781,45.233.142.0/24,24
AS262183,190.93.176.0/22,24
AS265667,179.43.95.0/24,24
AS45382,45.176.188.0/22,22
AS29802,179.61.12.0/22,24
AS264773,168.197.172.0/24,24
AS264773,168.197.173.0/24,24
AS264773,168.197.174.0/24,24
AS264773,168.197.175.0/24,24
AS264773,168.197.172.0/22,22
AS264773,2803:f0c0::/32,32
AS267780,45.171.120.0/23,24
AS264609,143.202.252.0/22,24
AS264609,2803:9140::/32,32
AS269761,45.183.100.0/22,24
AS269761,2803:d560::/32,48
AS266656,45.225.156.0/22,22
AS266656,2803:a120::/32,32
AS18678,45.167.124.0/23,23
AS18678,45.167.126.0/24,24
AS18678,2803:b5a0::/32,32
AS61468,192.188.52.0/24,24
AS266888,45.160.196.0/22,24
AS266888,2803:c6a0::/32,48
AS267915,45.178.244.0/22,22
AS264834,170.81.139.0/24,24
AS264834,2801:10:d000::/48,48
AS52399,168.205.0.0/22,24
AS52399,170.247.120.0/22,24
AS52399,2803:6d40::/32,48
AS266846,45.238.176.0/23,24
AS265703,45.238.176.0/23,24
AS21980,200.74.192.0/19,24
AS21980,200.74.224.0/20,24
AS3816,179.32.0.0/15,24
AS3816,181.234.0.0/15,20
AS3816,181.32.0.0/15,20
AS3816,186.102.0.0/16,24
AS3816,186.112.0.0/14,29
AS3816,186.116.0.0/14,24
AS3816,186.170.0.0/15,24
AS3816,190.13.96.0/20,24
AS3816,190.252.0.0/14,29
AS3816,190.52.0.0/19,24
AS3816,190.65.0.0/16,24
AS3816,190.66.0.0/15,28
AS3816,190.68.0.0/15,29
AS3816,191.104.0.0/13,18
AS3816,200.21.0.0/16,29
AS3816,200.30.96.0/19,24
AS3816,201.228.0.0/17,24
AS3816,201.228.128.0/17,24
AS3816,2800:680::/32,32
AS34991,186.113.13.0/24,24
AS34991,186.113.15.0/24,24
AS27921,152.204.0.0/15,18
AS21578,190.68.254.0/24,24
AS52256,190.255.44.0/24,24
AS7315,186.112.0.0/14,24
AS7315,190.52.0.0/19,24
AS7315,190.66.0.0/15,24
AS7315,200.30.96.0/19,24
AS7315,200.89.192.0/20,24
AS7315,200.89.208.0/20,24
AS7315,201.228.0.0/17,24
AS64322,190.254.21.192/26,26
AS3816,191.111.128.0/18,19
AS3816,200.89.210.0/24,24
AS3816,181.234.0.0/18,19
AS27921,190.13.96.0/20,24
AS27817,186.113.21.232/29,29
AS27817,186.113.28.112/29,29
AS27817,186.113.30.192/26,26
AS27817,186.116.9.240/28,28
AS27817,186.117.159.24/29,29
AS27817,190.255.36.80/29,29
AS27817,190.255.39.144/29,29
AS27817,190.68.152.88/30,30
AS27817,200.21.104.0/25,26
AS27817,200.21.217.0/24,24
AS27817,200.21.232.128/25,25
AS27817,200.21.45.0/24,24
AS27817,200.21.71.0/24,24
AS27817,200.21.94.128/26,26
AS27817,200.21.98.192/26,26
AS27817,200.21.98.64/27,27
AS27817,201.228.3.0/24,24
AS22368,179.33.108.0/24,24
AS22368,181.236.160.0/19,24
AS22368,181.236.192.0/21,23
AS22368,181.236.222.0/24,24
AS22368,181.236.224.0/19,24
AS12956,190.66.4.0/24,24
AS3816,181.236.0.0/19,20
AS3816,181.236.32.0/20,20
AS22368,190.252.104.0/23,24
AS22368,190.252.106.0/24,24
AS22368,200.21.234.0/23,24
AS22368,200.21.236.0/23,24
AS22368,200.21.238.0/24,24
AS22368,179.33.109.0/24,24
AS3816,167.0.0.0/16,19
AS34991,152.204.132.0/23,24
AS27817,186.113.12.0/25,25
AS263719,2800:680:11::/48,48
AS32787,186.113.14.0/24,24
AS3816,152.200.0.0/14,22
AS3816,152.204.0.0/15,24
AS3816,161.10.0.0/16,22
AS3816,161.18.0.0/16,22
AS3816,167.0.0.0/16,20
AS27817,186.113.12.0/24,24
AS262237,168.197.180.0/22,24
AS262237,2803:70c0::/32,32
AS28318,190.103.16.0/22,24
AS28318,190.103.20.0/22,24
AS28318,131.72.156.0/22,24
AS207036,2803:9c0::/40,40
AS265695,45.5.8.0/22,24
AS207036,2803:9c0::/48,48
AS263729,138.36.148.0/22,24
AS263729,2803:4f80::/32,32
AS263750,2803:a040::/32,38
AS263750,2803:a040::/32,34
AS263750,2803:a040::/32,48
AS263750,138.99.100.0/22,24
AS27947,200.10.209.0/24,24
AS198949,179.0.204.0/24,24
AS198949,200.0.63.0/24,24
AS198949,200.10.209.0/24,24
AS198949,2801:0:4d0::/48,48
AS19582,179.0.204.0/24,24
AS19582,200.0.63.0/24,24
AS19582,2801:0:4d0::/48,48
AS3549,45.183.42.0/23,23
AS266886,45.228.67.0/24,24
AS61442,45.228.64.0/24,24
AS12684,45.174.8.0/24,24
AS12684,2803:3060::/32,32
AS202742,131.221.152.0/24,24
AS202742,131.221.154.0/24,24
AS202742,131.221.155.0/24,24
AS202742,131.221.153.0/24,24
AS28110,138.59.132.0/22,24
AS28110,181.174.168.0/22,24
AS28110,190.124.248.0/22,24
AS28110,190.184.196.0/22,24
AS28110,138.59.132.0/24,24
AS28110,138.59.133.0/24,24
AS28110,138.59.135.0/24,24
AS28110,138.59.134.0/24,24
AS28110,181.174.168.0/24,24
AS28110,181.174.169.0/24,24
AS28110,181.174.170.0/24,24
AS28110,181.174.171.0/24,24
AS28110,190.124.248.0/24,24
AS28110,190.124.249.0/24,24
AS28110,190.124.250.0/24,24
AS28110,190.124.251.0/24,24
AS28110,190.184.196.0/24,24
AS28110,190.184.197.0/24,24
AS28110,190.184.198.0/24,24
AS28110,190.184.199.0/24,24
AS28110,2800:c20::/32,32
AS28050,200.74.248.0/24,24
AS28050,2803:2040::/32,32
AS28050,200.74.253.0/24,24
AS28050,200.74.255.0/24,24
AS28050,200.74.249.0/24,24
AS28050,200.74.250.0/24,24
AS28050,200.74.254.0/24,24
AS28050,200.74.251.0/24,24
AS28050,200.74.252.0/24,24
AS266775,45.235.96.0/23,24
AS28088,181.199.176.0/20,24
AS28088,200.59.24.0/21,24
AS28088,2803:3f00::/32,32
AS266672,2803:3c20::/32,48
AS264836,45.71.3.0/24,24
AS266672,45.71.0.0/22,24
AS264668,45.71.0.0/22,24
AS28006,200.6.8.0/24,24
AS27817,201.131.90.0/23,24
AS27817,2801:0:4c0::/48,64
AS22698,179.18.0.0/15,24
AS22698,190.13.192.0/20,29
AS264839,167.250.132.0/22,24
AS265728,2803:3c0::/32,48
AS265728,160.238.184.0/22,24
AS264820,2803:dcc0::/32,64
AS264820,170.80.88.0/24,24
AS264820,170.80.89.0/24,24
AS264820,170.80.90.0/24,24
AS264820,170.80.91.0/24,24
AS265684,45.5.116.0/22,22
AS265684,2803:e1c0::/32,32
AS265684,45.5.116.0/22,24
AS264668,45.238.56.0/22,24
AS264668,2803:4ca0::/32,48
AS266834,45.238.56.0/22,24
AS266834,2803:4ca0::/32,48
AS264773,2803:bc60::/32,32
AS264773,45.175.64.0/24,24
AS264773,45.175.65.0/24,24
AS264773,45.175.66.0/24,24
AS264773,45.175.67.0/24,24
AS264773,45.175.64.0/22,22
AS263836,143.0.92.0/22,24
AS263836,2803:5640::/32,32
AS27714,200.85.128.0/21,24
AS27714,200.85.128.0/24,24
AS27714,200.85.129.0/24,24
AS27714,200.85.130.0/24,24
AS27714,200.85.131.0/24,24
AS27714,200.85.132.0/24,24
AS27714,200.85.133.0/24,24
AS27714,200.85.134.0/24,24
AS27714,200.85.135.0/24,24
AS27714,200.85.140.0/22,24
AS27714,200.85.140.0/24,24
AS27714,200.85.141.0/24,24
AS27714,200.85.142.0/24,24
AS27714,200.85.143.0/24,24
AS262239,2803:9a00:17e::/48,64
AS262239,190.211.145.0/24,24
AS262239,190.211.146.0/23,23
AS262239,190.211.146.0/24,24
AS262239,190.211.147.0/24,24
AS262239,190.211.148.0/24,24
AS262239,2803:9a00:17f::/48,64
AS262239,186.65.88.0/22,24
AS262239,186.65.88.0/24,24
AS262239,186.65.89.0/24,24
AS262239,186.65.90.0/24,24
AS262239,186.65.91.0/24,24
AS262239,2803:9a00::/32,32
AS262239,2803:9a00:bb::/48,64
AS27969,200.63.48.0/21,22
AS263731,201.131.78.0/24,24
AS27733,200.10.228.0/22,24
AS27733,2001:1320::/32,48
AS20207,179.60.184.0/21,21
AS20207,190.105.144.0/21,21
AS20207,168.232.100.0/22,24
AS28025,190.120.64.0/20,24
AS28025,190.120.80.0/20,24
AS28025,190.123.48.0/20,24
AS52262,190.242.26.0/24,24
AS52262,190.242.24.0/24,24
AS52262,190.242.25.0/24,24
AS52262,190.242.27.0/24,24
AS266734,2803:4320::/32,32
AS266734,45.230.216.0/22,22
AS52468,45.187.48.0/24,24
AS27935,200.3.184.0/21,24
AS264668,45.225.88.0/22,24
AS264668,2803:e620::/32,48
AS265703,45.165.168.0/22,24
AS267717,45.165.168.0/22,24
AS52468,181.78.0.0/19,24
AS18747,181.78.0.0/15,15
AS262215,179.60.240.0/22,24
AS262215,186.159.112.0/22,24
AS262215,2803:e000::/32,40
AS265705,186.33.204.0/24,24
AS265705,2800:c30:ad00::/40,40
AS52361,181.209.0.0/17,24
AS52361,186.33.192.0/18,24
AS52361,2800:c30::/32,40
AS64110,45.229.48.0/22,24
AS263732,138.59.164.0/22,24
AS263732,2803:af80::/32,32
AS263732,2803:af80::/48,48
AS263732,2803:af80:caf3::/48,48
AS263732,2803:af80::/33,64
AS264716,170.150.44.0/22,24
AS264716,2803:5b40::/32,48
AS264635,45.173.56.0/22,24
AS265840,138.94.247.0/24,24
AS16906,138.94.244.0/24,24
AS16906,138.94.245.0/24,24
AS16906,138.94.246.0/24,24
AS16906,138.94.244.0/22,22
AS263784,2803:3440::/32,32
AS263784,138.121.96.0/22,22
AS263784,170.247.92.0/22,22
AS64112,170.247.92.0/22,24
AS64112,2803:3440:9000::/40,48
AS27868,190.123.0.0/24,24
AS27868,190.123.1.0/24,24
AS27868,190.123.10.0/24,24
AS27868,190.123.11.0/24,24
AS27868,190.123.12.0/24,24
AS27868,190.123.13.0/24,24
AS27868,190.123.14.0/24,24
AS27868,200.110.232.0/21,21
AS21765,2801:17:3000::/48,48
AS21765,2801:17:3000::/48,120
AS21765,192.141.64.0/22,24
AS263238,45.236.104.0/22,24
AS263238,2803:f0a0::/32,64
AS266814,45.237.44.0/22,24
AS266814,2803:b8a0::/32,32
AS264837,170.81.145.0/24,24
AS264837,2803:22c0::/32,32
AS264837,170.81.144.0/22,24
AS27973,200.0.179.0/24,24
AS27973,200.6.134.0/23,24
AS27973,2801:18::/48,48
AS262149,200.0.179.0/24,24
AS262149,200.6.134.0/23,24
AS262149,2801:18::/48,48
AS264768,168.196.140.0/22,22
AS263762,200.5.48.0/20,24
AS263762,2803:5180::/32,32
AS265759,131.196.192.0/22,24
AS265759,2803:3bc0::/32,32
AS264652,2803:7940::/32,48
AS264652,143.255.36.0/22,24
AS263177,191.102.48.0/21,21
AS23456,191.102.48.0/21,21
AS265694,2803:58c0::/32,32
AS265694,170.78.136.0/22,22
AS52473,186.148.120.0/21,24
AS52473,190.8.184.0/21,24
AS265874,45.226.172.0/22,24
AS27993,170.210.8.0/21,24
AS27993,170.210.36.0/22,24
AS27770,170.210.128.0/21,24
AS61486,170.210.72.0/22,24
AS28068,170.210.168.0/21,24
AS263186,170.210.52.0/22,24
AS27875,170.210.144.0/21,24
AS42,170.210.180.0/24,24
AS42,2800:110:10::/48,48
AS264630,170.210.240.0/22,24
AS4270,170.210.0.0/16,24
AS4270,2800:110::/32,48
AS264785,170.210.84.0/24,24
AS52314,170.210.222.0/24,24
AS263235,170.210.192.0/21,24
AS28107,170.210.160.0/21,24
AS52442,170.210.96.0/21,24
AS265700,170.210.92.0/22,24
AS20940,189.247.207.0/24,24
AS20940,189.247.206.0/24,24
AS20940,189.247.204.0/23,24
AS20940,189.247.216.0/24,24
AS20940,2806:1040:fc::/48,48
AS8151,200.33.148.0/24,24
AS8151,187.220.0.0/16,24
AS8151,2806:1009::/32,48
AS8151,2806:100a::/32,48
AS8151,2806:100b::/32,48
AS8151,2806:100c::/32,48
AS8151,2806:100d::/32,48
AS8151,2806:100e::/32,48
AS8151,2806:100f::/32,48
AS8151,2806:1071::/32,48
AS8151,2806:1072::/32,48
AS8151,2806:1073::/32,48
AS8151,2806:1074::/32,48
AS8151,2806:1075::/32,48
AS8151,2806:1076::/32,48
AS8151,2806:1077::/32,48
AS8151,2806:1078::/32,48
AS8151,2806:1079::/32,48
AS8151,2806:107a::/32,48
AS8151,2806:107b::/32,48
AS8151,2806:107c::/32,48
AS8151,2806:107d::/32,48
AS8151,2806:107e::/32,48
AS8151,2806:107f::/32,48
AS8151,2806:10a1::/32,48
AS8151,2806:10a2::/32,48
AS8151,2806:10a3::/32,48
AS8151,2806:10a4::/32,48
AS8151,2806:10a5::/32,48
AS8151,2806:10a6::/32,48
AS8151,2806:10a7::/32,48
AS8151,2806:1061::/32,48
AS8151,2806:1062::/32,48
AS8151,2806:1063::/32,48
AS8151,2806:1064::/32,48
AS8151,2806:1065::/32,48
AS8151,2806:1066::/32,48
AS8151,2806:1067::/32,48
AS8151,2806:1068::/32,48
AS8151,2806:1069::/32,48
AS8151,2806:106a::/32,48
AS8151,2806:106b::/32,48
AS8151,2806:106c::/32,48
AS8151,2806:106d::/32,48
AS8151,2806:106e::/32,48
AS8151,2806:106f::/32,48
AS8151,2806:10a9::/32,48
AS8151,2806:10aa::/32,48
AS8151,2806:10ab::/32,48
AS8151,2806:10ac::/32,48
AS8151,2806:10ad::/32,48
AS8151,2806:10ae::/32,48
AS8151,2806:10af::/32,48
AS8151,2806:1001::/32,48
AS8151,2806:1002::/32,48
AS8151,2806:1003::/32,48
AS8151,2806:1004::/32,48
AS8151,2806:1005::/32,48
AS8151,2806:1006::/32,48
AS8151,2806:1007::/32,48
AS8151,187.153.0.0/19,24
AS8151,187.153.32.0/19,24
AS8151,187.153.64.0/19,24
AS8151,187.153.96.0/19,24
AS8151,187.153.128.0/19,24
AS8151,187.153.160.0/19,24
AS8151,187.153.192.0/19,24
AS8151,187.153.224.0/19,24
AS8151,187.229.120.0/21,24
AS8151,201.122.146.0/24,24
AS8151,201.122.113.0/24,24
AS8151,201.122.88.0/24,24
AS8151,201.155.121.0/24,24
AS8151,201.155.12.0/24,24
AS8151,201.155.188.0/24,24
AS8151,201.155.91.0/24,24
AS8151,201.155.109.0/24,24
AS8151,201.122.16.0/24,24
AS8151,201.122.17.0/24,24
AS8151,201.122.161.0/24,24
AS8151,201.122.120.0/24,24
AS8151,201.122.127.0/24,24
AS8151,201.122.128.0/24,24
AS8151,201.122.153.0/24,24
AS8151,201.122.190.0/24,24
AS8151,201.122.89.0/24,24
AS8151,201.122.170.0/24,24
AS8151,201.122.199.0/24,24
AS8151,201.122.201.0/24,24
AS8151,201.122.213.0/24,24
AS8151,201.122.214.0/24,24
AS8151,201.99.77.0/24,24
AS8151,201.122.73.0/24,24
AS8151,201.122.194.0/24,24
AS8151,201.122.226.0/24,24
AS8151,189.149.0.0/19,24
AS8151,189.149.32.0/19,24
AS8151,189.149.64.0/19,24
AS8151,189.149.96.0/19,24
AS8151,189.149.128.0/19,24
AS8151,189.149.160.0/19,24
AS8151,189.149.192.0/19,24
AS8151,189.149.224.0/19,24
AS8151,187.136.0.0/19,24
AS8151,187.136.32.0/19,24
AS8151,187.136.64.0/19,24
AS8151,187.136.96.0/19,24
AS8151,187.136.128.0/19,24
AS8151,187.136.160.0/19,24
AS8151,187.136.192.0/19,24
AS8151,187.136.224.0/19,24
AS8151,189.150.128.0/17,24
AS8151,187.155.32.0/19,24
AS8151,187.155.64.0/19,24
AS8151,187.155.96.0/19,24
AS8151,187.155.128.0/19,24
AS8151,187.155.160.0/19,24
AS8151,189.150.0.0/17,24
AS8151,187.150.0.0/19,24
AS8151,187.150.32.0/19,24
AS8151,187.150.64.0/19,24
AS8151,187.150.96.0/19,24
AS8151,187.150.128.0/19,24
AS8151,187.150.160.0/19,24
AS8151,187.150.224.0/19,24
AS8151,187.229.24.0/21,24
AS8151,187.229.32.0/22,24
AS8151,201.155.215.0/24,24
AS8151,201.155.203.0/24,24
AS8151,187.170.0.0/16,24
AS8151,187.170.32.0/19,24
AS8151,187.170.64.0/19,24
AS8151,187.170.96.0/19,24
AS8151,187.170.128.0/19,24
AS8151,187.170.160.0/19,24
AS8151,187.170.192.0/19,24
AS8151,187.170.224.0/19,24
AS8151,201.124.0.0/19,24
AS8151,201.124.32.0/19,24
AS8151,201.124.64.0/19,24
AS8151,201.124.96.0/19,24
AS8151,201.124.128.0/19,24
AS8151,201.124.160.0/19,24
AS8151,201.124.192.0/19,24
AS8151,201.124.224.0/19,24
AS8151,2806:104e::/32,48
AS8151,201.134.128.0/18,24
AS6332,200.33.141.0/24,24
AS8151,189.239.128.0/19,24
AS8151,189.239.160.0/19,24
AS8151,189.239.192.0/19,24
AS8151,189.239.224.0/19,24
AS8151,189.136.0.0/16,24
AS8151,189.249.0.0/19,24
AS8151,189.249.32.0/19,24
AS8151,189.249.64.0/19,24
AS8151,189.249.96.0/19,24
AS8151,189.249.128.0/19,24
AS8151,189.249.160.0/19,24
AS8151,189.249.192.0/19,24
AS8151,189.249.224.0/19,24
AS8151,192.100.232.0/23,24
AS8151,189.132.192.0/19,24
AS8151,189.132.224.0/19,24
AS8151,189.130.0.0/17,24
AS8151,189.130.128.0/18,24
AS8151,189.130.224.0/19,24
AS8151,189.131.0.0/19,24
AS8151,189.131.32.0/19,24
AS8151,189.131.64.0/19,24
AS8151,189.131.96.0/19,24
AS8151,189.131.128.0/19,24
AS8151,189.131.160.0/19,24
AS8151,189.131.192.0/19,24
AS8151,189.131.224.0/19,24
AS8151,189.132.0.0/19,24
AS8151,189.132.32.0/19,24
AS8151,189.132.64.0/19,24
AS8151,189.132.96.0/19,24
AS8151,189.132.128.0/19,24
AS8151,189.132.160.0/19,24
AS8151,189.235.64.0/19,24
AS8151,187.228.0.0/16,24
AS8151,201.119.0.0/16,24
AS8151,187.225.0.0/16,24
AS8151,187.169.0.0/16,24
AS8151,187.199.0.0/16,24
AS8151,189.242.0.0/16,24
AS8151,189.230.0.0/16,24
AS8151,189.147.0.0/16,24
AS8151,187.168.0.0/16,24
AS8151,201.137.0.0/16,24
AS8151,187.207.0.0/16,24
AS8151,187.214.0.0/16,24
AS8151,201.114.0.0/16,24
AS8151,189.133.0.0/16,24
AS8151,189.151.0.0/16,24
AS8151,189.188.0.0/16,24
AS8151,187.194.96.0/19,24
AS8151,187.229.88.0/21,24
AS8151,187.235.0.0/16,24
AS8151,189.190.0.0/16,24
AS8151,187.212.0.0/16,24
AS8151,187.132.0.0/16,24
AS8151,189.128.0.0/16,24
AS8151,189.148.0.0/16,24
AS8151,187.135.0.0/16,24
AS8151,189.129.0.0/16,24
AS8151,187.171.0.0/16,24
AS8151,189.250.0.0/16,24
AS8151,187.143.0.0/16,24
AS8151,200.78.120.0/21,24
AS8151,201.128.0.0/18,24
AS8151,201.128.64.0/18,24
AS8151,201.136.64.0/18,24
AS8151,201.99.0.0/16,24
AS8151,187.222.0.0/16,24
AS8151,187.223.0.0/16,24
AS8151,187.224.0.0/16,24
AS3905,189.254.64.0/24,24
AS3905,189.247.131.0/24,24
AS8151,189.146.0.0/17,24
AS8151,189.146.128.0/17,24
AS8151,201.103.0.0/19,24
AS8151,201.103.32.0/19,24
AS8151,201.103.64.0/19,24
AS8151,201.103.96.0/19,24
AS8151,201.103.128.0/19,24
AS8151,201.103.160.0/19,24
AS8151,201.103.192.0/19,24
AS8151,201.103.224.0/19,24
AS8151,187.202.0.0/16,24
AS8151,189.236.0.0/19,24
AS8151,189.236.32.0/19,24
AS8151,189.236.64.0/19,24
AS8151,189.236.96.0/19,24
AS8151,189.236.128.0/19,24
AS8151,189.236.160.0/19,24
AS8151,189.236.192.0/19,24
AS8151,189.236.224.0/19,24
AS8151,187.221.0.0/16,24
AS8151,189.164.0.0/17,24
AS8151,189.164.64.0/18,24
AS8151,189.164.128.0/18,24
AS8151,189.164.192.0/19,24
AS8151,189.164.224.0/19,24
AS8151,189.165.0.0/19,24
AS8151,189.165.32.0/19,24
AS8151,189.165.64.0/19,24
AS8151,189.165.0.0/17,24
AS8151,189.165.128.0/19,24
AS8151,189.165.160.0/19,24
AS8151,189.165.192.0/19,24
AS8151,189.165.128.0/17,24
AS8151,189.161.0.0/16,24
AS8151,187.194.128.0/18,24
AS8151,187.194.192.0/18,24
AS8151,201.123.0.0/16,24
AS8151,201.138.0.0/19,24
AS8151,201.138.32.0/19,24
AS8151,201.138.64.0/19,24
AS8151,201.138.96.0/19,24
AS8151,189.167.0.0/19,24
AS8151,189.167.32.0/19,24
AS8151,189.167.64.0/19,24
AS8151,189.167.96.0/19,24
AS8151,189.167.128.0/19,24
AS8151,189.167.128.0/17,24
AS8151,189.167.192.0/19,24
AS8151,201.138.128.0/19,24
AS8151,201.138.160.0/19,24
AS8151,201.138.192.0/19,24
AS8151,201.138.224.0/19,24
AS8151,187.154.0.0/19,24
AS8151,187.154.32.0/19,24
AS8151,187.154.64.0/19,24
AS8151,187.154.96.0/19,24
AS8151,187.154.128.0/19,24
AS8151,187.154.160.0/19,24
AS8151,187.154.192.0/19,24
AS8151,187.154.224.0/19,24
AS8151,187.146.0.0/19,24
AS8151,187.146.32.0/19,24
AS8151,187.146.64.0/19,24
AS8151,187.146.96.0/19,24
AS8151,187.146.128.0/19,24
AS8151,187.146.160.0/19,24
AS8151,187.146.192.0/19,24
AS8151,187.146.224.0/19,24
AS8151,187.148.0.0/19,24
AS8151,187.148.32.0/19,24
AS8151,187.148.64.0/19,24
AS8151,187.148.96.0/19,24
AS8151,187.148.128.0/19,24
AS8151,187.148.160.0/19,24
AS8151,187.148.192.0/19,24
AS8151,187.148.224.0/19,24
AS8151,201.97.0.0/16,24
AS8151,201.105.0.0/18,24
AS8151,201.105.64.0/18,24
AS8151,201.105.0.0/16,24
AS8151,201.108.0.0/19,24
AS8151,201.108.32.0/19,24
AS8151,201.108.64.0/19,24
