ASN,Prefix,Max prefix length
AS134785,103.82.130.0/24,24
AS134785,103.82.131.0/24,24
AS134785,125.62.64.0/24,24
AS134785,125.62.65.0/24,24
AS134785,125.62.66.0/24,24
AS134785,125.62.67.0/24,24
AS47582,103.82.128.0/22,24
AS47582,115.167.32.0/20,24
AS47582,115.167.80.0/20,24
AS47582,125.62.64.0/22,24
AS47582,175.110.112.0/20,24
AS136162,103.82.128.0/23,24
AS136162,103.82.130.0/23,24
AS136162,115.167.32.0/20,24
AS136162,115.167.80.0/20,24
AS136162,125.62.64.0/22,22
AS136162,125.62.64.0/23,23
AS136162,125.62.64.0/24,24
AS136162,125.62.65.0/24,24
AS136162,125.62.66.0/23,23
AS136162,125.62.66.0/24,24
AS136162,125.62.67.0/24,24
AS136162,175.110.112.0/20,24
AS3549,103.82.128.0/22,22
AS3549,103.82.128.0/24,24
AS3549,103.82.129.0/24,24
AS3549,103.82.130.0/24,24
AS3549,103.82.131.0/24,24
AS135130,103.210.56.0/22,22
AS135130,103.210.56.0/23,24
AS135130,103.210.58.0/24,24
AS135130,103.210.59.0/24,24
AS135130,2404:6480::/32,32
AS135130,2404:6480::/48,48
AS135130,2404:6480:1::/48,48
AS135130,2404:6480:e::/48,48
AS134221,103.59.48.0/22,22
AS63682,103.59.50.0/24,24
AS24373,45.119.6.0/23,23
AS134134,45.65.58.0/24,24
AS134134,45.126.253.0/24,24
AS134134,103.53.24.0/24,24
AS134134,103.53.25.0/24,24
AS134134,103.53.26.0/24,24
AS134134,103.53.27.0/24,24
AS45766,103.113.152.0/22,22
AS45766,103.113.152.0/23,23
AS45766,103.113.152.0/24,24
AS45766,103.113.153.0/24,24
AS45766,103.113.154.0/23,23
AS45766,103.113.154.0/24,24
AS45766,103.113.155.0/24,24
AS132735,103.73.224.0/22,22
AS132735,103.73.224.0/24,24
AS132735,103.73.225.0/24,24
AS132735,103.73.226.0/24,24
AS132735,103.73.227.0/24,24
AS138023,103.120.48.0/24,24
AS138023,103.137.108.0/23,23
AS138023,103.137.108.0/24,24
AS138023,103.137.109.0/24,24
AS138023,2001:df6:700::/48,48
AS135582,103.66.222.0/23,23
AS135582,103.66.222.0/24,24
AS135582,103.66.223.0/24,24
AS135582,103.100.136.0/23,23
AS135582,103.100.136.0/24,24
AS135582,103.100.137.0/24,24
AS132615,43.250.224.0/22,22
AS132615,103.17.20.0/22,22
AS132615,103.17.23.0/24,24
AS132615,2001:df0:3000::/48,48
AS137828,103.115.72.0/22,22
AS137828,103.115.72.0/24,24
AS137828,103.115.73.0/24,24
AS137828,103.115.74.0/24,24
AS137828,103.115.75.0/24,24
AS137828,2402:e1c0::/32,32
AS139051,103.138.252.0/23,23
AS139051,103.138.252.0/24,24
AS139051,103.138.253.0/24,24
AS23838,43.255.160.0/22,22
AS23838,43.255.160.0/24,24
AS23838,43.255.161.0/24,24
AS23838,43.255.162.0/24,24
AS23838,43.255.163.0/24,24
AS23838,103.8.252.0/22,23
AS23838,120.136.48.0/21,21
AS23838,120.136.49.0/24,24
AS23838,120.136.53.0/24,24
AS23838,120.136.56.0/21,21
AS23838,120.136.56.0/24,24
AS23838,120.136.58.0/24,24
AS23838,2401:f000:6::/48,48
AS23838,2401:f000:8::/48,48
AS23838,2401:f000:16::/48,48
AS23838,2401:f000:18::/48,48
AS23838,2402:1c00::/32,32
AS23838,2402:1c00::/32,48
AS23838,2402:1c00:4000::/36,36
AS23838,2402:1c00:8000::/36,36
AS23838,2402:1c00:9000::/37,37
AS23838,2402:1c00:c000::/36,36
AS38477,103.11.124.0/22,24
AS38477,116.90.128.0/21,21
AS38477,116.90.136.0/21,21
AS38477,120.136.62.0/24,24
AS38477,122.102.108.0/23,23
AS38477,202.6.116.0/23,23
AS38477,2401:f000::/32,48
AS55569,103.229.140.0/22,22
AS55569,103.229.140.0/22,24
AS55569,103.229.140.0/24,24
AS55569,116.213.20.0/22,22
AS55569,116.213.20.0/22,24
AS55569,116.213.20.0/24,24
AS55569,116.213.21.0/24,24
AS55569,116.213.22.0/24,24
AS55569,116.213.23.0/24,24
AS55569,182.161.72.0/22,22
AS55569,182.161.72.0/22,24
AS55569,182.161.72.0/24,24
AS55569,182.161.73.0/24,24
AS55569,182.161.74.0/24,24
AS55569,182.161.75.0/24,24
AS55569,2406:2600::/32,32
AS55569,2406:2600::/32,48
AS55569,2406:2600::/48,48
AS55569,2406:2600:1::/48,48
AS7415,103.120.137.0/24,24
AS139728,103.144.48.0/23,23
AS139728,103.144.48.0/24,24
AS139728,103.144.49.0/24,24
AS9872,202.49.152.0/21,24
AS9872,202.154.128.0/19,24
AS10226,43.252.244.0/22,24
AS10226,101.78.8.0/21,21
AS10226,101.78.8.0/21,24
AS10226,101.78.8.0/24,24
AS10226,101.78.9.0/24,24
AS10226,101.78.10.0/24,24
AS10226,101.78.11.0/24,24
AS10226,101.78.12.0/24,24
AS10226,101.78.13.0/24,24
AS10226,101.78.14.0/24,24
AS10226,101.78.15.0/24,24
AS10226,103.13.88.0/22,22
AS10226,103.13.88.0/22,24
AS10226,103.13.88.0/24,24
AS10226,103.13.89.0/24,24
AS10226,103.13.90.0/24,24
AS10226,103.13.91.0/24,24
AS10226,114.129.24.0/21,21
AS10226,114.129.24.0/21,24
AS10226,114.129.24.0/24,24
AS10226,114.129.25.0/24,24
AS10226,114.129.26.0/24,24
AS10226,114.129.27.0/24,24
AS10226,114.129.28.0/22,22
AS10226,114.129.28.0/24,24
AS10226,114.129.29.0/24,24
AS10226,114.129.30.0/24,24
AS10226,114.129.31.0/24,24
AS10226,202.62.96.0/20,24
AS10226,202.62.96.0/24,24
AS10226,202.62.97.0/24,24
AS10226,202.62.98.0/24,24
AS10226,202.62.99.0/24,24
AS10226,202.62.100.0/24,24
AS10226,202.62.101.0/24,24
AS10226,202.62.102.0/24,24
AS10226,202.62.103.0/24,24
AS10226,202.62.104.0/24,24
AS10226,202.62.105.0/24,24
AS10226,202.62.106.0/24,24
AS10226,202.62.107.0/24,24
AS10226,202.62.108.0/24,24
AS10226,202.62.109.0/24,24
AS10226,202.62.110.0/24,24
AS10226,202.62.111.0/24,24
AS10226,2404:2e00::/32,32
AS10226,2404:2e00::/48,48
AS10226,2404:2e00:1::/48,48
AS10226,2404:2e00:2::/48,48
AS10226,2404:2e00:3::/48,48
AS10226,2404:2e00:4::/48,48
AS10226,2404:2e00:5::/48,48
AS10226,2404:2e00:6::/48,48
AS10226,2404:2e00:7::/48,48
AS10226,2404:2e00:8::/48,48
AS10226,2404:2e00:9::/48,48
AS10226,2404:2e00:a::/48,48
AS10226,2404:2e00:b::/48,48
AS10226,2404:2e00:c::/48,48
AS10226,2404:2e00:d::/48,48
AS10226,2404:2e00:e::/48,48
AS10226,2404:2e00:f::/48,48
AS9443,121.79.126.0/23,23
AS9443,125.168.0.0/16,16
AS9443,125.168.0.0/19,19
AS9443,125.168.32.0/20,20
AS9443,125.168.48.0/20,20
AS9443,125.168.64.0/22,22
AS9443,125.168.68.0/22,22
AS9443,125.168.72.0/21,21
AS9443,125.168.88.0/22,22
AS9443,125.168.92.0/22,22
AS9443,125.168.96.0/21,21
AS9443,125.168.104.0/23,23
AS9443,125.168.106.0/23,23
AS9443,125.168.108.0/22,22
AS9443,125.168.112.0/20,20
AS9443,125.168.128.0/21,21
AS9443,125.168.136.0/23,23
AS9443,125.168.139.0/24,24
AS9443,125.168.140.0/22,22
AS9443,125.168.144.0/21,21
AS9443,125.168.152.0/21,21
AS9443,125.168.160.0/20,20
AS9443,125.168.176.0/23,23
AS9443,125.168.178.0/23,23
AS9443,125.168.180.0/22,22
AS9443,125.168.184.0/21,21
AS9443,125.168.196.0/22,22
AS9443,125.168.200.0/21,21
AS9443,125.168.208.0/21,21
AS9443,125.168.216.0/23,23
AS9443,125.168.220.0/23,23
AS9443,125.168.220.0/24,24
AS9443,125.168.254.0/23,23
AS9443,125.168.255.0/24,24
AS9443,202.4.64.0/19,19
AS9443,202.4.64.0/22,22
AS9443,202.4.64.0/23,23
AS9443,202.4.68.0/24,24
AS9443,202.4.69.0/24,24
AS9443,202.4.70.0/24,24
AS9443,202.4.71.0/24,24
AS9443,202.4.73.0/24,24
AS9443,202.4.75.0/24,24
AS9443,202.4.76.0/24,24
AS9443,202.4.77.0/24,24
AS9443,202.4.78.0/24,24
AS9443,202.4.79.0/24,24
AS9443,202.4.80.0/24,24
AS9443,202.4.81.0/24,24
AS9443,202.4.82.0/24,24
AS9443,202.4.83.0/24,24
AS9443,202.4.84.0/24,24
AS9443,202.4.85.0/24,24
AS9443,202.4.86.0/24,24
AS9443,202.4.87.0/24,24
AS9443,202.4.88.0/24,24
AS9443,202.4.89.0/24,24
AS9443,202.4.90.0/24,24
AS9443,202.4.91.0/24,24
AS9443,202.4.93.0/24,24
AS9443,202.4.94.0/24,24
AS9443,202.4.95.0/24,24
AS9443,202.61.12.0/24,24
AS9443,202.61.13.0/24,24
AS9443,202.67.64.0/19,20
AS9443,202.67.96.0/19,19
AS9443,202.128.114.0/23,23
AS9443,202.138.8.0/22,22
AS9443,202.138.16.0/22,22
AS9443,202.138.40.0/21,21
AS9443,202.138.48.0/21,22
AS9443,202.138.56.0/22,22
AS9443,202.138.60.0/22,22
AS9443,202.138.62.0/23,23
AS9443,202.154.66.0/24,24
AS9443,202.154.68.0/24,24
AS9443,202.154.69.0/24,24
AS9443,202.154.79.0/24,24
AS9443,202.154.80.0/24,24
AS9443,202.154.81.0/24,24
AS9443,202.154.82.0/24,24
AS9443,202.154.83.0/24,24
AS9443,202.154.85.0/24,24
AS9443,202.154.86.0/24,24
AS9443,202.154.87.0/24,24
AS9443,202.154.99.0/24,24
AS9443,202.154.100.0/24,24
AS9443,202.154.102.0/24,24
AS9443,202.154.103.0/24,24
AS9443,202.154.104.0/23,23
AS9443,202.154.106.0/24,24
AS9443,202.154.111.0/24,24
AS9443,202.154.112.0/22,22
AS9443,202.154.117.0/24,24
AS9443,202.154.127.0/24,24
AS9443,203.16.170.0/24,24
AS9443,203.23.116.0/24,24
AS9443,203.91.224.0/20,20
AS9443,203.91.240.0/21,21
AS9443,203.132.224.0/23,23
AS9443,203.134.0.0/20,21
AS9443,203.134.12.0/23,23
AS9443,203.134.16.0/20,21
AS9443,203.134.16.0/23,23
AS9443,203.134.18.0/23,23
AS9443,203.134.32.0/21,22
AS9443,203.134.40.0/21,21
AS9443,203.134.48.0/21,21
AS9443,203.134.56.0/22,22
AS9443,203.134.60.0/22,22
AS9443,203.134.64.0/19,20
AS9443,203.134.78.0/24,24
AS9443,203.134.94.0/23,23
AS9443,203.134.96.0/20,20
AS9443,203.134.112.0/22,22
AS9443,203.134.116.0/22,22
AS9443,203.134.120.0/21,21
AS9443,203.134.128.0/18,18
AS9443,203.134.128.0/20,20
AS9443,203.134.144.0/20,21
AS9443,203.134.144.0/21,22
AS9443,203.134.160.0/21,22
AS9443,203.134.168.0/21,21
AS9443,203.134.176.0/22,22
AS9443,203.134.180.0/22,22
AS9443,203.134.184.0/21,21
AS9443,203.142.128.0/19,19
AS9443,203.142.136.0/23,23
AS9443,203.142.138.0/23,23
AS9443,203.190.192.0/20,20
AS9443,203.190.200.0/21,21
AS9443,203.191.160.0/23,23
AS9443,203.191.162.0/23,23
AS9443,203.191.164.0/22,22
AS9443,203.191.169.0/24,24
AS9443,203.191.170.0/23,23
AS9443,203.191.172.0/22,22
AS9443,203.191.176.0/24,24
AS9443,203.191.177.0/24,24
AS9443,203.191.178.0/24,24
AS9443,203.191.179.0/24,24
AS9443,203.191.180.0/22,22
AS9443,203.191.185.0/24,24
AS9443,203.191.186.0/23,23
AS9443,203.191.188.0/24,24
AS9443,203.191.189.0/24,24
AS9443,203.191.190.0/24,24
AS9443,203.191.191.0/24,24
AS9443,203.212.128.0/19,19
AS9443,203.212.128.0/20,21
AS9443,203.212.128.0/22,22
AS9714,202.174.224.0/19,19
AS9714,202.174.250.0/24,24
AS45881,202.80.186.0/24,24
AS2764,203.89.80.0/24,24
AS4826,121.54.128.0/20,20
AS4826,121.54.136.0/24,24
AS4826,121.54.145.0/24,24
AS4826,124.243.128.0/24,24
AS4826,124.243.129.0/24,24
AS4826,124.243.130.0/24,24
AS4826,124.243.131.0/24,24
AS4826,124.243.132.0/22,22
AS4826,124.243.136.0/22,22
AS4826,124.243.140.0/24,24
AS4826,124.243.141.0/24,24
AS4826,124.243.142.0/24,24
AS4826,124.243.143.0/24,24
AS4826,124.243.144.0/21,21
AS4826,124.243.152.0/21,21
AS4826,124.243.160.0/22,22
AS4826,124.243.164.0/22,22
AS4826,124.243.168.0/21,21
AS4826,124.243.176.0/21,21
AS4826,124.243.184.0/21,21
AS4826,203.89.92.0/24,24
AS45167,203.18.213.0/24,24
AS9942,203.132.255.0/24,24
AS55561,125.168.221.0/24,24
AS55561,125.168.222.0/24,24
AS55561,125.168.223.0/24,24
AS55561,203.57.203.0/24,24
AS23877,121.54.129.0/24,24
AS23877,202.80.183.0/24,24
AS24346,203.12.119.0/24,24
AS9820,203.12.251.0/24,24
AS9820,203.18.212.0/24,24
AS9820,203.188.144.0/20,20
AS18037,203.89.64.0/19,19
AS18037,203.89.67.0/24,24
AS18037,203.89.73.0/24,24
AS18037,203.89.90.0/24,24
AS18037,203.89.91.0/24,24
AS38285,125.168.224.0/20,20
AS38285,125.168.240.0/21,21
AS38285,202.7.224.0/20,20
AS38285,202.136.32.0/20,20
AS38285,202.136.34.0/24,24
AS38285,202.136.40.0/24,24
AS38285,202.136.42.0/24,24
AS38285,202.136.44.0/24,24
AS38285,202.136.45.0/24,24
AS38285,202.136.46.0/24,24
AS38285,202.137.96.0/20,21
AS38285,203.129.128.0/19,19
AS38714,202.61.226.0/24,24
AS38714,202.61.235.0/24,24
AS38714,202.61.237.0/24,24
AS38714,202.61.245.0/24,24
AS38714,202.61.247.0/24,24
AS38714,202.61.249.0/24,24
AS38714,202.61.255.0/24,24
AS18107,202.147.128.0/20,20
AS9482,202.62.128.0/19,19
AS9482,202.62.128.0/21,21
AS9482,202.62.143.0/24,24
AS9482,202.62.148.0/23,23
AS9482,202.62.150.0/23,23
AS9482,202.62.156.0/22,22
AS10113,202.7.240.0/21,21
AS10113,202.7.248.0/21,21
AS10113,202.7.255.0/24,24
AS10113,202.61.130.0/24,24
AS10113,202.61.131.0/24,24
AS10113,202.61.132.0/24,24
AS10113,202.61.133.0/24,24
AS10113,202.61.134.0/24,24
AS10113,202.61.136.0/24,24
AS10113,202.61.137.0/24,24
AS10113,202.61.138.0/23,23
AS10113,202.61.140.0/24,24
AS10113,202.61.141.0/24,24
AS10113,202.61.142.0/23,23
AS10113,202.61.144.0/24,24
AS10113,202.61.149.0/24,24
AS10113,202.61.150.0/24,24
AS10113,202.61.156.0/24,24
AS10113,202.61.157.0/24,24
AS10113,202.61.162.0/23,23
AS10113,202.61.164.0/23,23
AS10113,202.61.166.0/23,23
AS10113,202.61.168.0/24,24
AS10113,202.61.170.0/23,23
AS10113,202.61.170.0/24,24
AS10113,202.61.174.0/23,23
AS10113,202.61.176.0/24,24
AS10113,202.61.180.0/22,22
AS10113,202.61.184.0/24,24
AS10113,202.61.188.0/23,23
AS10113,202.61.204.0/22,22
AS10113,202.61.208.0/23,23
AS10113,202.61.210.0/24,24
AS10113,202.61.211.0/24,24
AS10113,202.61.212.0/24,24
AS10113,202.61.213.0/24,24
AS10113,202.61.214.0/24,24
AS10113,202.61.215.0/24,24
AS10113,202.61.216.0/24,24
AS10113,202.61.217.0/24,24
AS10113,202.61.218.0/24,24
AS10113,202.61.219.0/24,24
AS10113,202.61.220.0/23,23
AS10113,202.61.222.0/24,24
AS10113,202.61.224.0/23,23
AS10113,202.61.229.0/24,24
AS10113,202.61.230.0/24,24
AS10113,202.61.231.0/24,24
AS10113,202.61.234.0/24,24
AS10113,202.61.238.0/24,24
AS10113,202.61.239.0/24,24
AS10113,202.61.240.0/24,24
AS10113,202.61.243.0/24,24
AS10113,202.61.248.0/24,24
AS10113,202.61.251.0/24,24
AS10113,202.61.252.0/24,24
AS10113,202.62.130.0/23,23
AS10113,202.62.134.0/23,23
AS10113,202.62.149.0/24,24
AS10113,202.62.159.0/24,24
AS10113,202.63.32.0/22,22
AS10113,202.63.36.0/22,22
AS10113,202.63.40.0/22,22
AS10113,202.63.44.0/23,23
AS10113,202.63.46.0/24,24
AS10113,202.63.47.0/24,24
AS10113,202.63.48.0/21,21
AS10113,202.63.56.0/21,21
AS10113,202.76.131.0/24,24
AS10113,202.76.132.0/23,23
AS10113,202.76.134.0/23,23
AS10113,202.76.144.0/24,24
AS10113,202.76.146.0/24,24
AS10113,202.76.148.0/24,24
AS10113,202.76.160.0/24,24
AS10113,202.76.163.0/24,24
AS10113,202.76.164.0/22,22
AS10113,202.76.164.0/24,24
AS10113,202.76.165.0/24,24
AS10113,202.76.166.0/24,24
AS10113,202.76.167.0/24,24
AS10113,202.76.168.0/23,24
AS10113,202.76.178.0/24,24
AS10113,202.76.186.0/24,24
AS10113,202.76.187.0/24,24
AS10113,202.76.188.0/24,24
AS10113,202.76.189.0/24,24
AS10113,202.76.190.0/24,24
AS10113,202.76.191.0/24,24
AS10113,202.81.96.0/19,19
AS10113,202.164.192.0/20,20
AS10113,202.165.64.0/19,19
AS10113,202.165.84.0/23,23
AS10113,202.165.86.0/23,23
AS10113,202.165.88.0/21,21
AS10113,202.168.96.0/22,22
AS10113,202.168.100.0/22,22
AS10113,202.168.104.0/22,22
AS10113,202.168.108.0/22,22
AS10113,202.168.112.0/23,23
AS10113,202.168.114.0/24,24
AS10113,202.168.116.0/22,22
AS10113,202.168.126.0/23,23
AS10113,202.181.64.0/19,19
AS10113,202.181.64.0/23,23
AS10113,202.182.64.0/19,19
AS10113,202.182.76.0/23,23
AS10113,202.182.79.0/24,24
AS10113,202.182.87.0/24,24
AS10113,202.182.93.0/24,24
AS10113,202.182.95.0/24,24
AS10113,203.9.148.0/24,24
AS10113,203.13.35.0/24,24
AS10113,203.13.174.0/24,24
AS10113,203.17.23.0/24,24
AS10113,203.20.104.0/24,24
AS10113,203.21.47.0/24,24
AS10113,203.21.120.0/24,24
AS10113,203.23.178.0/24,24
AS10113,203.23.199.0/24,24
AS10113,203.24.100.0/23,23
AS10113,203.27.124.0/24,24
AS10113,203.30.143.0/24,24
AS10113,203.57.50.0/24,24
AS10113,203.57.82.0/24,24
AS10113,203.62.143.0/24,24
AS10113,203.91.64.0/19,19
AS10113,203.91.66.0/24,24
AS10113,203.91.72.0/24,24
AS10113,203.123.64.0/19,19
AS10113,203.171.64.0/21,21
AS10113,203.171.72.0/21,21
AS10113,203.171.80.0/22,22
AS10113,203.171.84.0/22,22
AS10113,203.171.88.0/22,22
AS10113,203.171.92.0/22,22
AS10113,203.171.96.0/22,22
AS10113,203.171.100.0/22,22
AS10113,203.171.103.0/24,24
AS10113,203.171.104.0/21,21
AS10113,203.171.112.0/21,21
AS10113,203.171.120.0/21,21
AS9822,202.89.160.0/24,24
AS9822,202.89.161.0/24,24
AS9822,202.89.162.0/24,24
AS9822,202.89.163.0/24,24
AS9822,202.89.164.0/24,24
AS9822,202.89.165.0/24,24
AS9822,202.89.166.0/24,24
AS9822,202.89.167.0/24,24
AS9822,202.89.168.0/24,24
AS9822,202.89.169.0/24,24
AS9822,202.89.170.0/24,24
AS9822,202.89.171.0/24,24
AS9822,202.89.172.0/24,24
AS9822,202.89.173.0/24,24
AS9822,202.89.174.0/24,24
AS9822,202.89.175.0/24,24
AS9822,202.89.176.0/24,24
AS9822,202.89.177.0/24,24
AS9822,202.89.178.0/24,24
AS9822,202.89.179.0/24,24
AS9822,202.89.180.0/24,24
AS9822,202.89.181.0/24,24
AS9822,202.89.182.0/24,24
AS9822,202.89.183.0/24,24
AS9822,202.89.184.0/24,24
AS9822,202.89.185.0/24,24
AS9822,202.89.186.0/24,24
AS9822,202.89.187.0/24,24
AS9822,202.89.188.0/24,24
AS9822,202.89.189.0/24,24
AS9822,202.89.190.0/24,24
AS9822,202.89.191.0/24,24
AS9822,202.189.64.0/20,20
AS9822,202.189.64.0/24,24
AS9822,202.189.65.0/24,24
AS9822,202.189.66.0/23,23
AS9822,202.189.67.0/24,24
AS9822,202.189.68.0/22,22
AS9822,202.189.69.0/24,24
AS9822,202.189.70.0/24,24
AS9822,202.189.71.0/24,24
AS9822,202.189.72.0/21,21
AS9822,202.189.72.0/24,24
AS9822,202.189.73.0/24,24
AS9822,202.189.74.0/24,24
AS9822,202.189.75.0/24,24
AS9822,202.189.76.0/24,24
AS9822,203.153.224.0/19,19
AS9822,203.153.224.0/20,20
AS9822,203.153.226.0/24,24
AS9822,203.153.237.0/24,24
AS9822,203.153.240.0/21,21
AS9822,203.153.248.0/23,23
AS9822,203.153.250.0/24,24
AS9822,203.153.251.0/24,24
AS9822,203.153.252.0/22,22
AS9822,203.153.252.0/24,24
AS9822,203.161.64.0/19,19
AS9822,203.161.64.0/20,20
AS9822,203.161.68.0/24,24
AS9822,203.161.69.0/24,24
AS9822,203.161.70.0/24,24
AS9822,203.161.71.0/24,24
AS9822,203.161.72.0/24,24
AS9822,203.161.73.0/24,24
AS9822,203.161.74.0/24,24
AS9822,203.161.75.0/24,24
AS9822,203.161.76.0/24,24
AS9822,203.161.77.0/24,24
AS9822,203.161.78.0/24,24
AS9822,203.161.79.0/24,24
AS9822,203.161.80.0/24,24
AS9822,203.161.81.0/24,24
AS9822,203.161.82.0/24,24
AS9822,203.161.83.0/24,24
AS9822,203.161.84.0/24,24
AS9822,203.161.85.0/24,24
AS9822,203.161.86.0/24,24
AS9822,203.161.87.0/24,24
AS9822,203.161.88.0/24,24
AS9822,203.161.89.0/24,24
AS9822,203.161.90.0/24,24
AS9822,203.161.92.0/24,24
AS9822,203.161.93.0/24,24
AS9822,203.161.94.0/23,23
AS9822,203.161.94.0/24,24
AS9822,203.161.96.0/19,19
AS9822,203.161.96.0/24,24
AS9822,203.161.97.0/24,24
AS9822,203.161.98.0/24,24
AS9822,203.161.99.0/24,24
AS9822,203.161.100.0/24,24
AS9822,203.161.101.0/24,24
AS9822,203.161.102.0/24,24
AS9822,203.161.103.0/24,24
AS9822,203.161.104.0/24,24
AS9822,203.161.105.0/24,24
AS9822,203.161.106.0/24,24
AS9822,203.161.107.0/24,24
AS9822,203.161.108.0/24,24
AS9822,203.161.109.0/24,24
AS9822,203.161.110.0/24,24
AS9822,203.161.111.0/24,24
AS9822,203.161.112.0/24,24
AS9822,203.161.113.0/24,24
AS9822,203.161.114.0/24,24
AS9822,203.161.115.0/24,24
AS9822,203.161.116.0/24,24
AS9822,203.161.117.0/24,24
AS9822,203.161.118.0/24,24
AS9822,203.161.119.0/24,24
AS9822,203.161.120.0/24,24
AS9822,203.161.127.0/24,24
AS132433,121.54.140.0/24,24
AS4739,203.28.168.0/24,24
AS9328,202.137.192.0/21,21
AS41767,2403:5180:19::/48,48
AS43959,2403:5180:20::/48,48
AS138589,2403:5180:17::/48,48
AS23748,103.193.129.0/24,24
AS23748,103.193.130.0/24,24
AS139023,2403:5180:26::/48,48
AS138530,2403:5180:66cc::/48,48
AS9312,45.125.0.0/24,24
AS9312,45.125.1.0/24,24
AS9312,45.125.2.0/24,24
AS9312,45.125.3.0/24,24
AS9312,103.193.131.0/24,24
AS9312,2403:5180:66::/48,48
AS9312,2403:5180:6666::/48,48
AS58879,103.193.128.0/24,24
AS138330,2403:5180:8::/48,48
AS138330,2403:5180:9::/48,48
AS138330,2403:5180:10::/48,48
AS138330,2403:5180:11::/48,48
AS138330,2403:5180:15::/48,48
AS61125,2403:5180:23::/48,48
AS138406,2403:5180:12::/48,48
AS138408,2403:5180:1000::/48,48
AS138408,2403:5180:1001::/48,48
AS138408,2403:5180:1002::/48,48
AS138408,2403:5180:1003::/48,48
AS138408,2403:5180:1004::/48,48
AS138408,2403:5180:1005::/48,48
AS138408,2403:5180:1006::/48,48
AS138408,2403:5180:1007::/48,48
AS138408,2403:5180:1008::/48,48
AS138408,2403:5180:1009::/48,48
AS138408,2403:5180:100a::/48,48
AS138408,2403:5180:100b::/48,48
AS138408,2403:5180:100c::/48,48
AS138408,2403:5180:100d::/48,48
AS138408,2403:5180:100e::/48,48
AS138408,2403:5180:100f::/48,48
AS57969,2403:5180:21::/48,48
AS43992,2403:5180:24::/48,48
AS137443,103.193.128.0/24,24
AS138153,2403:5180:4::/48,48
AS35536,2403:5180:22::/48,48
AS138038,2403:5180:1::/48,48
AS138471,2403:5180:114::/48,48
AS138181,2403:5180:6::/48,48
AS134666,2403:5180:5::/48,48
AS36351,103.243.204.0/22,22
AS36351,115.124.32.0/22,22
AS36351,202.170.196.0/22,22
AS58436,43.230.56.0/22,22
AS58436,103.49.84.0/22,22
AS138487,103.126.212.0/22,22
AS138487,103.126.212.0/23,23
AS138487,103.126.212.0/24,24
AS138487,103.126.213.0/24,24
AS138487,103.126.214.0/23,23
AS138487,103.126.214.0/24,24
AS138487,103.126.215.0/24,24
AS9889,123.100.64.0/18,18
AS9889,123.100.66.0/24,24
AS9889,123.100.68.0/24,24
AS9889,123.100.71.0/24,24
AS9889,123.100.72.0/24,24
AS9889,123.100.123.0/24,24
AS9889,124.198.128.0/18,18
AS9889,124.198.184.0/24,24
AS9889,124.198.185.0/24,24
AS9889,124.198.186.0/24,24
AS9889,124.198.187.0/24,24
AS9889,124.198.188.0/24,24
AS9889,124.198.192.0/18,20
AS9889,202.89.32.0/19,19
AS9889,202.89.33.0/24,24
AS9889,202.89.41.0/24,24
AS9889,202.89.56.0/24,24
AS9889,203.89.160.0/19,19
AS9889,2401:5c00::/32,32
AS131174,110.44.16.0/24,24
AS56030,60.234.73.0/24,24
AS58600,103.9.40.0/22,24
AS58600,103.224.128.0/22,24
AS58600,163.47.104.0/22,24
AS58600,2403:c900::/32,32
AS55454,182.23.176.0/21,24
AS55454,202.50.246.0/24,24
AS55454,2404:1c00::/32,32
AS9790,60.234.0.0/16,20
AS9790,101.98.0.0/16,16
AS9790,119.224.0.0/17,20
AS9790,119.224.128.0/20,20
AS9790,121.98.0.0/15,20
AS9790,124.197.0.0/18,20
AS9790,202.50.170.0/24,24
AS9790,202.89.128.0/19,20
AS9790,202.150.96.0/20,20
AS9790,202.150.112.0/20,20
AS9790,202.180.64.0/18,20
AS9790,202.189.160.0/20,20
AS9790,202.191.32.0/20,20
AS9790,203.100.208.0/20,20
AS9790,203.160.112.0/20,20
AS9790,203.184.0.0/18,20
AS9790,2400:4800::/32,32
AS9790,2402:8200::/32,32
AS9790,2404:4400::/28,32
AS136494,202.180.79.0/24,24
AS55561,43.243.60.0/22,24
AS55561,202.180.99.0/24,24
AS55561,202.180.101.0/24,24
AS55561,202.180.102.0/24,24
AS4826,124.198.160.0/21,24
AS9503,202.53.176.0/20,20
AS9503,2402:6000::/32,32
AS9911,202.176.192.0/24,24
AS9911,202.176.202.0/24,24
AS9911,203.208.224.0/24,24
AS9911,203.208.232.0/24,24
AS9911,203.208.255.0/24,24
AS9911,2404:5800:100::/48,48
AS9911,2404:5800:101::/48,48
AS9911,2404:5800:102::/48,48
AS9911,2404:5800:103::/48,48
AS137403,103.107.160.0/23,23
AS137403,103.107.160.0/24,24
AS137403,103.107.161.0/24,24
AS137403,103.107.162.0/24,24
AS137403,103.107.163.0/24,24
AS137403,2402:5840::/32,32
AS135352,43.225.60.0/22,24
AS135352,103.214.220.0/22,24
AS135352,144.48.164.0/22,24
AS135352,2404:cc80::/32,33
AS135352,2404:cc80::/32,48
AS18024,103.245.240.0/23,23
AS18024,119.2.96.0/20,20
AS18024,119.2.112.0/20,20
AS18024,202.144.128.0/20,20
AS18024,202.144.144.0/20,20
AS18024,202.144.149.0/24,24
AS18024,2405:d000::/33,33
AS18024,2405:d000:8000::/33,33
